PVDKPSMX;Max deviation between manifold pressure and pressure before throttle valve
PVDKPUD;Threshold below which the difference between pvdkds and pu is output as 0
PVDNHMM;P-controller parameter for Hmm/Hos mode
PVDNHMMV;P-controller parameter for Hmm/Hos mode and non-slipping clutch
PVDNHOM;P-controller parameter for homogeneous mode
PVDNHOMV;P-controller parameter for homogeneous mode and non-slipping clutch
PVDNKH;Characteristic for P-gain at thermal reactor
PVDNSCH;P-controller parameter for stratified charge mode
PVDNSCHV;P-controller parameter for stratified charge mode and non-slipping clutch
PVDNST;Characteristic for P-gain during start
PVMITIBGR;P-gain factor for torque limitation during continuous injection
P_ZYL;Distance for determining the arithmetic mean value - DMDLU
RALEZMAX;Limitation of the number of backward rotating teeth during run-out
RBEL;Load resistor for pump current generation
REAC_T1_UM;Error time for functional error response monitoring in safety level
RESETMAX;Maximum number of resets
RKADTEVO;Upper rka threshold for passive entry conditions of TEV diagnosis
RKADTEVU;Lower rka threshold for passive entry conditions of TEV diagnosis
RKAE;Delta rkat/rkaz threshold for detection of settled base adaptation
RKATDN;Lower diagnosis threshold for additive correction per time
RKATDX;Upper diagnosis threshold for additive correction per time
RKATMN;Lower threshold for additive correction per time
RKATMX;Upper threshold for additive correction per time
RKATRN;Reduced lower threshold for additive correction per time
RKATRX;Reduced upper threshold for additive correction per time
RKAZDN;Lower diagnosis threshold for additive correction per ignition
RKAZDX;Upper diagnosis threshold for additive correction per ignition
RKAZMN;Lower threshold for additive correction per ignition
RKAZMX;Upper threshold for additive correction per ignition
RKAZRN;Reduced lower threshold for additive correction per ignition
RKAZRX;Reduced upper threshold for additive correction per ignition
RKSP;Resistance between congruent voltage and sensor signal
RKUKKLU;Threshold for sum of short-term/long-term component
RKUKKTU;Threshold for detection of ÜK activity (short-term component)
RL1GV;RL characteristic for downhill detection Gear 1
RL2GV;RL characteristic for downhill detection Gear 2
RL3GV;RL characteristic for downhill detection Gear 3
RL4GV;RL characteristic for downhill detection Gear 4
RL5GV;RL characteristic for downhill detection Gear 5
RLBABMX;Limitation of downhill detection filter
RLDKTOT_0_A;Upper load limit for functional request
RLDKTOT_1_A;Upper load limit for functional request
RLDKTSO_0_A;Upper load characteristic for DKAT-active
RLDKTSO_1_A;Upper load characteristic for DKAT-active
RLDKTSU_0_A;Lower load characteristic for DKAT-active
RLDKTSU_1_A;Lower load characteristic for DKAT-active
RLDKTUT_0_A;Lower load limit for functional request
RLDKTUT_1_A;Lower load limit for functional request
RLDYNFA;Load threshold for LSU dynamic test during short test
RLDYNO;Upper load threshold for LSU dynamic test
RLDYNU;Lower load threshold for LSU dynamic test
RLIPFIL_UM;Filter time constant for delayed load information rlipt_um in monitoring
RLIPTV_UM;Delay time for load information rlip_um in monitoring
RLIP_T_UM;Error tolerance time for rl/rlip comparison in safety monitoring
RLKRLDA;RL threshold for slow boost pressure control intervention (adaptation)
RLLAMMN;Minimum RL threshold for enrichment to ensure ignitability
RLLDPMX;Maximum load during diagnosis
RLLRHUFA_0_A;RL control limit for post-cat controller during functional request B_fakat
RLLRHUFA_1_A;RL control limit for post-cat controller during functional request B_fakat
RLLRSHB;Relative load threshold for LR shut-off during SLS, with idle and NLRSHB
RLO3AC;Upper RL threshold range 3 with compressor
RLPHERKMN;Minimum load for phase search
RLPHERKMX;Maximum load for phase search
RLSALULL;Load threshold for overrun detection to blank misfire detection at idle
RLSALUN;Load threshold for overrun detection to blank misfire detection
RLSLSMN;Min RL for enabling control during secondary air
RLU2AC;Lower RL threshold range 2 with compressor
RLU4;Lower RL threshold for upper multiplicative range
RLU4AC;Lower RL threshold for upper multiplicative range with compressor
RLUKAO;Upper load limit for ÜK adaptation
RLUKAU;Lower load limit for ÜK adaptation
RLV08_UM;Breakpoint distribution for load info in safety monitoring
RLX_AOG;Upper limit for maximum boost pressure adaptation
RLX_AUG;Lower limit for maximum boost pressure adaptation
RL_BO_UM;Offset for tolerance line f(rl_um) for rlipf_um in monitoring
RL_MO_UM;Slope for tolerance line f(rl_um) for rlipf_um in monitoring
RMSLMN;Diagnosis threshold: reduced secondary air mass (faulty)
RMSLMNK;Diagnosis threshold end-of-line test: reduced secondary air mass
RMSLMNST;Diagnosis threshold: reduced secondary air mass for filtered rmslf
RMSLMXST;Diagnosis threshold: reduced secondary air mass
RMSLPMN;Diagnosis threshold: secondary air pump fault, pulse air only
RMSLTMN;Threshold: very low secondary air mass, without offset
RMSTEVIO;Threshold of relative mass flow for OK detection
RMSTEVMN;Minimum value of relative mass flow TEV
RMSTEVMX;Maximum value of relative mass flow TEV
RST_TV_UM;Identifier for requesting a reset duty cycle from safety monitoring
SAFK1;Filter constant 1 for lambda sensor signal output
SAN12ESUW;Breakpoint distribution for limited injection counter anztib_w
SDK10TEUB;wdkba dependent breakpoints (quantity 10)
SDKSUA;wped threshold for dynamic overrun recirculating valve control active
SDLAA;Delta lambda threshold for LSU alignment
SDLAB;Delta lambda threshold for detection of LSU readiness
SDLAMX;Maximum delta lambda threshold per calculation cycle
SDLAOF;Delta lambda offset threshold for post-cat controller
SDLDRAH;RL threshold for DLDR to heal LDRA in OK case
SDLDRAS;RL threshold for DLDR to set LDRA in fault case
SDLDRL;Minimum filling LDR for diagnosis LDR maximum permissible pressure
SDN10LLSW;Breakpoint distribution for idle control parameter addressing
SDZ03DMUB;Breakpoint distribution in DMD, 3 speed breakpoints
SDZ03DMUB2;Breakpoint distribution in DMD, 3 speed breakpoints (alt)
SDZ06GKUB;Breakpoints for KFLAMKRL
SDZ08DMUB;Breakpoint distribution in DMD, 8 speed breakpoints
SDZ08DMUB2;Breakpoint distribution in DMD, 8 speed breakpoints (alt)
SENZZYL0;Knock sensor for SW cylinder counter 0
SENZZYL1;Knock sensor for SW cylinder counter 1
SENZZYL2;Knock sensor for SW cylinder counter 2
SENZZYL3;Knock sensor for SW cylinder counter 3
SENZZYL4;Knock sensor for SW cylinder counter 4
SENZZYL5;Knock sensor for SW cylinder counter 5
SENZZYL6;Knock sensor for SW cylinder counter 6
SENZZYL7;Knock sensor for SW cylinder counter 7
SEZ04LLUB;Breakpoint distribution: ignition angle efficiency for PD controller
SEZ06TMUB;Breakpoint distribution: ignition angle efficiency
SFR05TEUB;frmit dependent breakpoints (quantity 5)
SGA06MDUB;Breakpoint distribution: actual gear (6 breakpoints)
SGA08MDUB;Breakpoint distribution: actual gear (8 breakpoints)
SIM06ESUW;Breakpoint distribution for integrated air mass flow since start end
SKS06ESUB;Breakpoint distribution for start adaptation factor kstaa
SLA05ESUB;Breakpoint distribution: lambda control deviation (5 breakpoints)
SLD04LDUB;Breakpoint distribution for boost pressure control
SLFOON;Upper threshold (Schwellwert-KL) for learning filter value during fuel-on/off adaptation
SLFOU;Lower threshold for learning filter value during fuel-on/off adaptation
SLOGIN;Login code for development
SLX06TMUW;Breakpoint distribution: target lambda
SM108LHSW;dlashk_w dependent breakpoints (quantity 8)
SMI04LLUB;Breakpoint distribution: indicated torque for torque reserve
SMK08MDSW;Anti-jerk torque dependent breakpoints (quantity 8)
SML05DKUB_0_A;Breakpoint distribution: air mass
SML05DKUB_1_A;Breakpoint distribution: air mass
SML06TEUB;ml dependent breakpoints (quantity 6)
SML06TMUW;Breakpoint distribution: air mass (6 breakpoints)
SML07TMUW;Breakpoint distribution: air mass (7 breakpoints)
SML08LHUB_0_A;ml dependent breakpoints (quantity 8)
SML08LHUB_1_A;ml dependent breakpoints (quantity 8)
SMO08OPUB;Breakpoint distribution for permissible torque mizuvfil
SMT06TMUW;Breakpoint distribution: air mass (6 breakpoints, alt)
SNG06LLSB;Breakpoint distribution: speed gradient (6 breakpoints)
SNM05DKUB_0_A;Breakpoint distribution: nmot (engine speed)
SNM05DKUB_1_A;Breakpoint distribution: nmot (engine speed)
SNM05NEUW;Speed breakpoints for target intake camshaft angle
SNM06ESUB;Breakpoint distribution for engine speed
SNM06GKUB;Breakpoints for KFLAMKR, DLAMOB
SNM06KOUB;Distribution for AC compressor characteristics
SNM06LLUB;Breakpoint distribution for engine speed (idle)
SNM06MDUW;Rover speed breakpoints
SNM07ESUB;Breakpoint distribution: engine speed (7 breakpoints)
SNM07LSUW;Breakpoint distribution: LRS controller parameters
SNM08DMUB;Breakpoint distribution in DMD, 8 speed breakpoints
SNM08FEUB;Breakpoint distribution: speed (8 breakpoints), filling interventions
SNM08GKUB;Breakpoint distribution: mixture control (8 nmot breakpoints)
SNM08KOUB;Breakpoint distribution for AC compressor control (8 nmot)
SNM08LDUB;Breakpoint distribution for boost pressure control
SNM08LDUW;Breakpoint distribution for boost pressure control (alt)
SNM08LHUB;nmot dependent breakpoints (quantity 8)
SNM08OPUB;Breakpoint distribution for engine speed nmot
SNM08__UB;Breakpoint distribution: speed (8 breakpoints, alt)
SNM10LSUB;Breakpoint distribution: cat pre-control value LRS
SNM10TEUB;nmot dependent breakpoints (quantity 10)
SNM12ESUB;Breakpoint distribution for engine speed nmot (12 breakpoints)
SNM12FEUB;Breakpoints for WDKSMX, WDKUGDN
SNM12LDUW;Breakpoint distribution for boost pressure control
SNM16CIUB;Breakpoint distribution: speed (16 breakpoints)
SNM16GKUB;Breakpoint distribution: mixture control (16 nmot breakpoints)
SNM16KRDYUB;SNM16KRDYUB (Knock Dynamics breakpoints)
SNM16KRUB;Breakpoint distribution: speed (16 breakpoints, alt)
SNM16LDUB;Breakpoint distribution for boost pressure control
SNM16LDUW;Breakpoint distribution for boost pressure control (alt)
SNM16NEUW;Speed breakpoints for target intake camshaft angle
SNM16OPUW;Breakpoint distribution: speed
SNM16ZUUW;Breakpoint distribution: speed (16 breakpoints, alt)
SNS06LLSB;Breakpoint distribution: target speed deviation (6 breakpoints, idle)
SP1ADC_DIF;Max diff between target poti 1 & target poti 1 from monitoring in stationary case
SP1_STAT;Bandwidth for detection of stationary sp1s
SP1_STAT_T;Time for detection of stationary sp1s
SPL08LDUW;Breakpoint distribution for boost pressure control
SPSNV08_UM;Breakpoint distribution for pedal value in safety monitoring
SPU08LDUB;Breakpoint distribution for boost pressure control
SQM05TEUB;Air mass quotient dependent breakpoints (quantity 5)
SRL03KRUB;Breakpoint distribution: relative filling (3 breakpoints)
SRL04KRUB;Breakpoint distribution: relative filling (4 breakpoints)
SRL05NEUW;Load breakpoints for target intake camshaft angle
SRL06ESUB;Breakpoint distribution for relative filling rl
SRL06GKUB;Breakpoints for KFLAMKRL, KFLAFWL, KFLAMKR
SRL06KOUB;Breakpoint distribution: compressor torque
SRL08DMUB;Breakpoint distribution in DMD, 8 load breakpoints
SRL08GKUB;Breakpoint distribution: mixture control (8 rl breakpoints)
SRL08LSUW;Breakpoint distribution: controller parameters
SRL08NEUW;Load breakpoints for target intake camshaft angle
SRL08NXUB;Breakpoint distribution: relative air filling (8 breakpoints)
SRL10LSUB;Breakpoint distribution: cat pre-control value LRS
SRL11OPUW;Breakpoint distribution: relative air filling
SRL12ESUB;Breakpoint distribution for relative filling rl (12 breakpoints)
SRL12GKUW;Breakpoint distribution: mixture control (12 rl_w breakpoints)
SRL12ZUUW;Breakpoint distribution: relative air filling (12 breakpoints)
SRLLKVDK;Minimum filling for fault healing of leak before throttle valve
SRP06ESUB;Breakpoint distribution for predicted relative air filling for injection
SRYAGR;Threshold for readiness formation of EGR diagnosis
SRYHS;Threshold for readiness formation of sensor heater diagnosis
SRYKAT;Threshold for readiness formation of catalytic converter diagnosis
SRYLS;Threshold for readiness formation of lambda sensor diagnosis
SRYSLS;Threshold for readiness formation of secondary air diagnosis
SRYTES;Threshold for readiness formation of tank venting diagnosis
SSRLKVDK;Threshold for tank venting purge rate to activate turbo leak detection diagnosis
ST107TMUB;Breakpoint distribution: start temperature at front sensor
ST307TMUB;Breakpoint distribution: start temperature at rear sensor
STA04LLUB;Breakpoint distribution: tans for torque reserve
STA06ESUB;Breakpoint distribution for intake air temperature
STA06LLUB;Temperature: intake air or PWM signal from AC/compressor
STA08LDUB;Breakpoint distribution for boost pressure control
STA12WLUB;Breakpoint distribution for intake air temperature (12 breakpoints)
STK04SAUB;Breakpoint distribution: cat temperature for SAWE function
STM04FEUB;Breakpoint distribution: engine temperature
STM04SAUB;Breakpoint distribution: engine temperature (4 breakpoints)
STM05SAUB;Breakpoint distribution: (engine temp)
STM05TMUB;Breakpoint distribution: engine start temperature
STM06LLUB;Breakpoint distribution: engine temperature (6 breakpoints)
